split,index
train,953851
train,1071544
train,1237761
train,1310902
train,1317318
train,422410
train,775031
train,1207438
train,1324902
train,843971
test,1285174
train,165561
train,1152498
train,1305654
train,1381010
train,1363977
train,1082511
train,754507
train,1302392
train,666090
train,109574
train,623982
train,783554
train,340301
train,892616
train,970187
train,1243251
train,409470
train,1234620
train,1261452
train,383577
train,1131156
train,931462
train,1246405
train,1323976
train,783675
train,892737
train,535686
train,1085786
train,1039477
test,1245523
train,436652
train,79601
train,354651
test,1228490
train,1232297
train,623285
train,623056
train,858213
train,341590
train,1095356
train,650117
train,691996
train,408544
train,244771
train,925167
train,322342
train,1111800
train,1218418
train,63507
train,378450
train,502330
train,1249680
train,964013
train,766534
train,961798
train,1041584
train,663070
train,1051383
train,809810
train,608130
train,1240231
train,801179
train,1072028
train,954335
train,1388957
train,1187277
train,630761
train,1384527
train,1302526
train,1329816
train,92675
train,447511
train,1159169
test,369876
test,919976
train,1272432
train,434450
train,908965
train,1055934
train,505605
train,700869
train,530680
train,610466
train,1042873
train,1038672
train,200690
train,1078336
train,1271385
train,1109598
train,1225076
train,782052
train,987704
train,620265
train,821716
train,861609
train,813314
train,899516
train,932993
train,1254123
train,250382
train,1088135
train,1128028
train,1239305
train,1323292
train,1327722
train,1354554
train,1190781
train,1394447
train,818683
train,1137827
train,337523
train,1129196
train,1318044
train,1315829
train,1078457
train,322476
train,521941
train,956563
train,435739
train,1109948
test,1120730
train,987825
train,1260889
train,1218781
train,340906
train,1134565
train,890777
train,607325
train,1123948
train,882146
train,1035531
train,1073209
train,1190673
train,352691
train,867099
train,900805
train,505847
train,986778
train,1060148
train,772495
train,1179827
train,889959
train,1330997
train,927637
train,530693
train,1045101
train,874912
train,996577
test,480348
train,713125
train,948053
train,1187411
train,1340796
train,899529
train,336826
train,737742
train,1372058
train,1205841
train,367859
train,1235117
train,397135
train,1341964
train,711849
train,747541
train,1066685
train,1060269
train,978268
train,650722
train,411135
train,448813
train,908281
train,826280
train,229871
train,620399
train,979436
test,1141388
train,95145
train,962174
train,419887
train,934295
train,1251453
train,1284930
train,1282715
train,1043128
train,327040
train,875154
train,961127
train,1154176
train,1147760
train,1338823
train,704507
train,1365884
train,534089
train,962524
train,363900
train,997987
train,1075787
train,1113465
train,1308729
test,44692
train,909570
train,623903
train,1295668
train,340222
train,642104
train,45695
train,755367
test,1068489
train,505163
train,1378608
train,616440
train,736119
train,822092
train,1088740
train,1334514
train,767381
test,1341095
test,131244
train,683165
train,685151
train,1153479
train,1151264
train,1386421
train,1304420
train,789783
train,745689
train,69494
train,1373360
train,1129801
train,613178
train,535378
train,12568
train,98541
train,608748
train,684333
train,810428
train,1345481
train,784764
train,1185680
train,979799
train,378960
train,1130740
train,609916
train,1363682
train,1002430
train,765058
train,1346649
train,435068
train,506452
train,745810
train,617500
train,772642
train,684454
train,325188
train,1352018
train,322973
train,396343
train,828979
train,694253
train,614238
train,410572
train,933382
train,1359602
train,1279587
train,1195600
train,1353186
train,1107183
train,1222432
train,934550
train,1249493
train,932335
train,650869
train,407310
train,1083505
train,1159090
test,522953
train,72890
train,700790
train,820240
train,691930
train,1080472
train,683528
train,355753
train,1073827
train,867717
train,502264
train,298598
train,737421
train,1333830
test,1012636
train,1205520
train,1125505
train,409417
train,793529
train,909007
train,354477
train,1381307
train,301752
train,137979
train,1334769
train,774052
test,774446
train,883114
train,641541
train,757019
train,801113
train,882885
train,916591
train,1151519
train,1222674
train,1369414
train,649125
test,1130221
train,1323105
train,877866
train,802052
train,1146271
train,663125
train,1297212
train,1341306
train,656709
train,60300
train,812080
train,1255104
train,532600
train,448613
train,971423
train,1311441
train,1313427
train,756911
train,40823
train,1390998
train,1069639
train,1264903
train,664064
train,1174271
train,810804
test,684874
train,1192701
train,396827
train,516506
train,354719
train,77454
train,791556
train,1068592
train,1352273
train,665232
train,1055760
train,931651
train,1246594
train,1005021
train,1078391
train,122945
train,1074190
train,1067774
train,114314
train,174852
train,535875
train,531674
train,964081
train,919987
train,432640
train,478720
test,1148664
test,825319
train,701045
train,1215453
train,1131466
train,854201
train,1013773
train,1251145
train,1087143
train,650306
train,133683
train,1043049
train,1038619
train,874846
train,1273776
train,673166
train,1227238
train,664535
train,1258729
train,1267131
train,1057049
train,1178714
train,1134620
train,378639
train,1052619
train,1258500
train,1396838
train,726830
train,476855
train,712012
train,235282
train,869369
train,909262
train,508117
train,1188742
train,665474
train,900631
train,1310407
train,379807
train,1291159
train,58448
train,809999
train,763690
test,1045321
train,1316005
train,1349253
train,395793
train,1378529
train,147804
train,737797
train,1172419
train,890953
train,926645
train,519084
train,363484
train,1348435
train,869490
test,1230907
train,705488
train,340035
train,854443
train,377713
train,772442
train,654749
train,1129493
test,766191
train,1074553
train,518037
train,1351589
train,1145479
train,782241
train,859812
train,502761
train,1099170
train,1332112
train,775596
train,212893
train,1248125
train,1042244
train,1247896
train,1329897
train,1315079
train,38045
train,623608
train,739086
train,1326864
train,608561
train,1202755
train,1280555
train,673300
train,1387173
train,790764
train,1300971
train,1258863
train,1294555
train,1136969
train,494251
train,1206138
train,1248017
train,250463
train,1241601
train,1352878
train,1346462
train,1109090
train,1215937
train,340277
train,860872
train,1257816
train,379941
train,650790
train,1289078
train,1320569
train,1123090
train,1278461
train,1311938
test,1148101
train,820161
train,1296662
train,103844
train,1250353
train,494372
test,1250747
train,676575
train,353230
train,491339
train,890269
train,1049841
train,764174
train,1204983
train,129858
train,684159
train,1154473
train,518171
train,1103963
train,1101748
train,784590
train,1259105
train,738281
train,939732
train,21964
train,1248259
train,450170
train,1317428
train,9132
train,202410
train,1159842
train,517124
train,947545
train,1253857
train,1052177
train,1089855
train,1329213
train,1047747
train,1369106
train,1324783
train,409230
train,799758
train,682065
train,673663
train,1309736
train,1385321
train,1301105
train,423230
train,1128701
train,448305
train,683233
train,517245
train,1228903
train,1337965
train,972512
train,613246
train,1364797
train,963652
train,799879
train,835571
train,1198809
train,986512
train,1066298
train,784832
train,782617
train,738523
train,1370395
train,101992
train,177577
train,1204407
train,683354
train,206624
train,1273347
train,1269146
train,947787
train,586535
train,947558
train,626199
train,1260286
train,819248
train,1293763
train,411687
train,646844
test,642808
train,1270314
train,755677
train,940324
train,902417
train,979988
train,931464
train,448547
train,1277669
train,477594
train,597273
test,683640
train,710536
train,874309
train,783906
train,622119
train,145389
train,1172219
train,422425
train,138973
train,1363053
train,728737
train,1316515
train,592025
train,195081
train,354653
train,631918
train,665395
train,745181
train,826953
train,860430
train,988740
train,618857
train,1068526
train,849813
train,1332959
train,1155896
train,1355361
train,82757
train,1065493
train,907907
train,1300650
train,147725
train,702026
train,1138863
train,1333898
train,611394
train,691180
train,489500
train,1321066
train,1365160
test,1039765
train,988861
train,224249
train,1290972
train,140033
train,534762
train,450775
train,885397
train,1240233
train,1198125
train,475621
train,517500
train,1309173
train,431298
train,744255
train,790335
train,701918
train,935089
train,695502
test,775682
train,970552
train,1130124
train,1318972
train,237431
train,323404
train,911182
train,350465
train,1182031
train,1259602
train,1297280
train,492775
train,925411
train,763624
train,406573
train,603823
train,1395496
train,790685
train,1340556
train,1174568
train,1369603
train,613622
train,1363187
train,1386390
train,476910
train,1310462
train,350586
train,1381617
train,1100151
train,1135843
train,1177275
train,1209213
train,435970
train,876779
train,156490
train,790577
train,1147628
train,622374
train,219014
train,653636
train,651421
train,1281307
train,764684
train,947116
train,869316
train,1381738
train,902793
train,612925
train,1051748
train,1364476
train,650374
train,1362261
train,1395738
train,396198
train,1110071
train,1307321
train,589018
train,824175
train,948055
train,1061318
train,1258797
train,933008
train,729342
train,1088379
train,1327737
train,995761
train,1235119
train,1073332
train,1186595
test,508579
train,902914
train,1133870
train,1213427
train,1209226
train,1360396
train,606401
train,324935
train,644079
train,1263348
train,1059453
train,1298811
train,504923
train,101792
train,1246086
train,1163856
train,1392597
train,1388396
train,712201
test,1037926
train,1266502
train,663677
train,535367
train,531166
test,693118
train,1169454
train,407057
train,766094
train,79282
train,908633
train,1227777
train,1343026
train,341271
train,1370087
train,1042312
train,1149159
train,479151
train,1348395
train,432842
train,940834
test,1342144
train,102852
train,489179
train,961479
train,883679
train,875277
train,45697
test,1389850
train,986325
train,1059466
train,336962
train,250760
train,1042433
train,368224
train,1117789
train,435178
train,626012
train,382453
train,785584
train,493501
train,1047802
train,531179
train,134235
train,608750
train,604549
train,1087695
train,1200958
train,799584
train,383392
train,536777
train,17939
train,1009077
train,649811
train,968955
train,876337
train,664040
train,1209710
train,449299
train,1198864
train,868874
train,744994
train,1225696
train,350036
train,1063909
train,1372665
train,57953
train,614240
train,1244126
train,1319711
train,395527
train,435420
train,1149293
train,235726
train,666147
train,1104970
train,1176125
train,420144
train,1362987
train,692979
train,1161307
train,804256
train,444990
train,711638
train,1112554
train,866780
train,507514
train,1059829
train,774162
train,337325
train,1135185
train,685745
train,800994
train,397863
train,918458
train,1313416
test,635171
train,1302570
train,1105091
train,1102876
train,187323
train,701731
train,978996
train,773115
train,1174260
train,19120
train,653207
train,890579
train,491420
train,1369524
train,1081413
train,1360664
train,1268046
train,1055749
train,1013641
train,692282
train,694268
train,643758
train,433447
train,355647
train,1061118
train,1063104
train,420615
train,380493
train,1207858
train,325553
train,1035225
train,1070917
train,1188381
train,1144287
train,505770
train,665342
train,623234
train,860606
train,700805
train,1093548
train,1217428
train,337338
train,490723
train,1044795
train,435783
train,672926
test,1302977
train,620201
train,1327658
train,882190
train,1241227
train,1276919
train,860727
train,423890
train,1251026
train,335473
train,694510
train,1206932
train,927452
train,1078393
train,834834
test,1315930
train,1397537
train,1347027
train,591046
train,941681
train,351459
test,826368
train,1300718
train,1094608
train,647154
train,1195039
train,434857
train,754001
train,155377
train,1222100
train,747356
train,1217670
train,339795
train,719477
test,1280359
train,988111
train,1260946
train,826095
train,941573
train,1376195
train,859572
train,1094729
train,1132636
train,494119
train,932942
train,1126220
train,1086098
train,1161683
train,149082
train,1297577
train,940526
train,932124
train,931895
train,969573
train,293378
train,919063
train,681691
train,1343068
train,349715
train,1302946
train,979601
train,1141159
train,968755
train,651597
train,691490
train,1123897
train,519086
train,672242
train,712135
train,793907
train,867506
train,1148743
train,783290
train,186881
train,1180005
train,1259791
train,1093803
train,890137
train,1171374
train,1211267
train,366869
train,799505
train,364654
train,1194234
train,475931
train,1198435
train,866459
train,505207
train,702457
train,620456
train,1178958
train,737920
train,420762
train,775598
train,1090770
train,487945
train,489931
train,1132649
train,1254543
train,1235295
train,1361390
train,1113401
train,1350544
train,355205
test,1397018
train,1226435
train,1100340
train,1339698
train,1371189
train,734887
train,1133817
train,686363
train,648456
train,1043185
train,681933
train,1267725
train,394051
train,1063830
train,1130555
train,1128340
train,1397203
train,962352
train,1237402
train,36182
train,1299926
train,535543
train,535314
test,1293675
train,1396156
train,1158784
train,1318356
train,1196462
train,123323
train,1070367
train,436051
train,1307510
train,194478
train,662806
train,824364
train,1296664
train,1323725
train,1239509
train,597020
train,479327
train,674591
test,164549
train,953842
train,435004
train,1111428
train,1344370
train,663745
train,340400
train,1293631
train,604604
train,839761
train,684161
train,675759
train,917103
train,434186
train,190398
train,505341
train,860177
train,1055212
train,13564
train,408293
train,364199
train,1277537
train,739451
test,1296132
train,810606
train,890392
train,604725
train,646604
train,602510
train,764297
train,1322799
train,476415
train,1352075
test,1035082
train,1148180
train,656403
train,603678
train,246627
train,683464
train,1040286
train,1105025
train,1180610
train,420428
train,701665
train,972514
train,1132086
train,411797
train,1005991
train,1074931
train,638094
train,436414
train,1223886
test,673951
train,868821
train,1347766
train,467676
train,381474
train,1162301
train,1040407
test,1206560
train,1038192
train,1319658
train,792418
train,435367
train,1069454
train,1256087
train,691169
train,772941
train,449596
train,1046005
train,722431
train,720216
train,745062
train,866727
train,692337
train,654430
train,1082636
train,1158221
test,1324374
train,1355471
train,1361887
train,1397350
train,238238
train,393609
train,477596
train,947910
train,1342639
train,1380317
train,424642
train,1171992
train,1285484
train,810740
train,642537
train,955265
train,631920
train,900325
train,618859
train,809693
train,1275806
train,1151697
train,1351162
train,1309054
test,305249
train,653504
train,1247698
train,691182
train,367837
train,600779
train,986877
train,993064
train,1266128
train,978246
train,1339269
train,1326437
train,1196141
train,1238020
train,601718
train,422669
train,1329820
test,1334415
train,1361082
train,1239188
train,1115308
train,672055
train,75646
train,1146570
train,1219711
train,934044
train,1248987
train,692471
train,91861
train,446468
train,480174
train,1349418
train,519838
train,874674
train,431650
train,1386867
train,536282
train,735747
train,773425
train,962273
train,447636
train,1117415
train,835949
train,1314665
train,1232664
train,436790
train,1386049
train,867211
train,1104354
train,1179939
train,1095952
train,978259
train,1093737
train,1372988
train,379635
train,612806
train,1007535
train,885641
train,1162906
train,1326679
train,1393404
train,1309417
train,433757
train,713008
test,1385167
train,1332277
train,422911
train,735868
train,773546
train,1050582
test,1052962
train,449972
train,1210154
train,365756
train,1310585
train,1346277
train,1069012
train,711961
train,911426
train,823238
train,503865
train,663437
train,22934
train,142613
train,337877
train,1137952
train,411247
train,1217738
train,1328786
train,799560
train,1471
train,874916
test,1278441
train,713129
train,992380
train,1387109
train,1265215
train,622726
train,225782
train,822191
train,1099227
train,1218906
train,693881
train,893346
train,1092811
train,926823
train,1281659
train,1124073
train,1203859
train,1285860
train,1290290
train,1396908
train,1071348
train,1266612
train,1111012
train,663558
train,818929
train,934178
train,451261
train,1127456
train,927762
train,1039039
train,1116610
train,1156503
train,1273967
train,1103778
train,1149858
train,1305229
train,899883
train,853574
train,775774
train,973253
train,1254490
train,968823
train,1237457
train,800620
train,1359122
train,790003
train,747895
train,626001
train,663679
train,619356
train,934299
train,1165255
train,1324827
train,1041146
train,1192316
train,1296948
train,622739
train,1177040
test,942048
train,179486
train,1170624
train,1048730
train,651786
train,488013
train,1241779
train,1079992
train,1060744
train,424442
train,506214
train,422227
train,623907
train,932434
train,943051
train,1167591
train,1295672
train,1198624
train,955065
train,478335
train,1150329
train,476120
train,711277
train,746969
train,108452
train,866419
train,738338
train,902111
train,939789
train,1055267
train,1177161
train,490349
train,809493
train,488134
train,1126422
train,765170
train,800862
train,1124207
train,1355163
train,1107174
train,1278760
train,489073
train,1396224
train,602336
train,396455
train,986448
train,1381177
train,352132
train,1093066
train,1128758
train,1212745
train,1284129
train,1042556
train,1202128
train,1324022
train,1157805
train,601289
train,1308746
train,867708
train,783721
train,1176235
train,1331606
train,336267
train,447086
train,955307
train,1238759
train,640135
test,1316495
train,507624
train,383515
train,654364
train,1090972
train,1166557
train,211111
train,1210651
train,1357620
train,244588
test,683576
train,1235497
train,1306881
train,989723
train,1308867
train,987508
train,586363
train,701841
train,455838
train,611209
train,1083509
train,1154893
train,1347942
train,665331
train,1259525
train,663116
test,825068
train,1381190
train,26585
train,1049214
train,692163
train,1284371
train,1044784
train,599545
train,916474
train,672915
train,954152
train,1315404
train,1100892
train,1178463
train,1377928
train,970596
train,533759
train,695317
train,1369526
train,1316801
train,961736
train,1234800
train,436711
train,911226
train,948904
train,1084798
train,1237954
train,954502
train,324387
test,801282
train,351448
train,1378049
train,52720
train,407556
train,764607
train,961857
train,1041643
train,1073134
train,1396479
train,339784
train,379677
train,603759
train,599558
train,1375955
train,340723
train,1245659
train,1207752
train,1247645
train,1079671
train,1365338
train,684713
train,397060
train,1068825
train,1268290
train,195151
train,1303982
train,701157
train,1169256
train,55995
train,681680
train,1036516
train,1040717
train,1240182
train,1275874
train,673049
test,1192052
train,790513
train,1069764
train,349475
train,1265028
train,939468
train,1207873
train,764849
train,1079792
train,1352627
train,747358
train,1045268
train,324750
train,755171
train,1070114
train,1385057
train,1389258
train,1143484
train,1185363
train,1017160
train,99392
train,296642
train,252548
train,450027
train,1004328
train,672123
train,75714
train,1110946
train,1180115
test,1062816
train,1221994
train,1213592
train,1255471
train,692768
train,1173470
train,610767
train,885817
train,1295364
train,684137
train,883602
train,488644
train,837293
test,1202911
train,473826
train,713184
train,431718
train,507074
train,1139175
train,341086
train,620337
train,1092866
train,1092637
train,809185
train,968757
train,15297
train,208575
train,1206129
test,1248402
train,916032
train,1035711
train,754245
train,1228760
train,672244
train,827615
train,947294
train,703506
train,860863
train,892354
train,932247
train,1091819
train,766030
train,408979
train,1154343
train,394161
train,866461
test,587375
train,884891
train,1086342
train,609612
train,649505
train,764983
train,682982
train,882676
train,720660
train,916153
train,518980
train,953831
train,1037818
train,1073510
train,1077711
train,1272975
train,1293620
test,1296000
train,377838
train,52278
train,890031
train,1318466
train,1396037
train,875213
train,1269942
train,474068
train,1108155
train,1309835
train,232266
test,1349664
train,1378775
train,1382976
train,15539
train,882797
train,926891
train,802782
train,1035953
test,1397370
train,1386359
train,393006
train,785749
train,1102678
train,1379943
train,821212
train,424268
train,978569
train,646364
train,323019
train,1080986
train,1034677
train,1194249
test,600220
train,620700
train,979737
train,1294680
train,421006
train,454712
train,616270
train,1202062
train,802903
train,1197632
train,1395111
train,477343
train,1146893
train,861226
train,1091953
train,1211632
train,58707
train,132306
train,1201015
train,1035027
train,1385433
train,1381003
train,305878
train,784594
train,1059644
train,1177337
train,1370386
train,691976
train,1051013
train,410510
train,969012
train,962596
train,1122168
train,1197753
train,1115752
train,1313231
train,116212
train,355570
train,754500
test,1227194
train,624204
train,775145
train,1094289
train,772930
train,1089859
train,646835
train,764299
train,963764
train,396631
train,908824
train,784944
train,826823
train,350093
train,1068396
train,1259459
train,1263660
train,614526
train,774098
train,1120303
train,406201
train,1197874
train,40748
train,1218519
train,1100826
train,1296090
train,861239
train,772822
train,1241150
train,491356
train,1079363
train,1199042
train,684405
train,1152733
train,396752
train,1194612
test,1243301
test,1075098
train,1183995
train,1055685
train,1257136
train,461262
train,1124625
train,1120424
train,1240103
train,885038
train,1118209
train,1319889
train,1073886
train,477477
train,1105377
train,1269150
train,825897
train,823682
train,466631
test,626597
train,1134424
train,380429
train,1329688
train,932515
train,476430
train,1217364
train,811789
train,1004838
test,919030
train,1388950
train,672862
train,435490
train,1311150
train,664231
train,1088236
train,1077390
train,1119269
train,917589
train,516444
train,829172
train,1064329
train,1060128
train,1181793
train,1051497
train,1200452
train,410765
train,650123
train,883294
train,603814
train,166977
train,954449
train,198468
train,1042866
train,1111806
train,1389071
train,1182961
train,1338332
train,1174559
train,1342533
train,1210022
train,1394440
train,396886
train,673922
train,700983
train,618982
train,1167096
train,1290976
train,532780
train,608365
train,650244
train,809816
train,522163
train,763507
train,1078679
train,1332855
train,712997
train,1061417
train,744259
train,899630
train,1262868
train,1367729
train,611748
train,651641
train,1245835
train,1285499
train,1277097
train,961925
train,1350238
train,474578
train,753829
train,825213
train,827428
train,1066786
train,1335420
train,1375313
test,1098213
train,1368668
train,1204895
train,1124880
train,366684
train,948275
train,910368
train,393745
train,1382897
train,899522
train,1094786
train,1245956
train,615841
train,1046262
train,997738
train,1155095
train,1308251
train,1180170
train,350590
train,739132
train,1062477
train,1219834
train,856367
train,931952
train,535008
train,1249110
train,765964
train,1045215
train,1160693
train,366805
train,522176
train,1316064
train,1318050
train,994476
train,156494
test,398232
train,505143
train,1250278
train,492082
train,489867
train,447759
train,1354681
train,1064813
train,745440
train,900811
train,1131767
train,854502
train,493250
train,1242815
train,1085229
train,600097
train,1114505
train,436095
train,874918
train,946302
train,1099458
train,101904
train,1095028
train,1136907
train,1292278
train,1163968
train,1315138
train,1153351
train,783468
train,1222291
train,1129673
train,1091766
train,765977
train,1039041
train,518217
train,1280385
train,1103780
train,1105766
train,1061672
train,425370
train,939778
test,1143838
train,1383031
train,1212613
train,450216
train,645251
train,993900
train,1317245
train,1392830
train,1386414
train,516941
train,353168
train,1109149
train,978624
train,531170
train,1329030
train,1003470
test,1165422
train,1120934
train,1316198
train,1356091
train,322845
train,234657
train,434122
train,1347460
train,1378951
train,782542
train,1338829
train,1290534
train,691681
train,1239795
train,1353058
train,34145
train,867697
train,1105069
train,1060746
train,420243
train,1215888
train,692849
train,772635
train,606647
train,1079176
train,1280627
train,1158733
train,1393890
train,396336
train,868865
train,1066115
train,425612
train,217516
train,618432
train,811710
train,1210640
train,1363796
train,1160130
train,51299
train,800864
train,1151499
train,355625
train,954020
train,200025
train,989712
train,1069498
train,1352950
train,340349
train,892664
train,1167714
train,1167485
train,1320870
train,1360763
train,520566
train,1312239
train,1387595
train,1150223
train,822677
train,858140
train,450350
train,446149
train,1237822
train,1317379
train,1336038
test,1098831
train,338255
train,491640
train,602688
train,963711
train,1236775
train,1310145
train,1150344
train,507855
train,673614
train,665212
train,421424
train,1328575
train,534687
train,610272
train,654366
train,1319944
train,1359837
train,1044665
train,1244130
train,1397515
train,1151512
train,1308869
train,422592
train,970477
train,1132035
train,890462
train,924168
train,970248
train,1083740
train,1068693
train,791428
train,35447
train,900261
train,1175311
train,379437
train,694380
train,1253111
train,763549
train,1038370
train,675132
train,876583
train,1393206
train,823858
train,1262681
train,1333836
train,1285541
train,365558
train,436713
train,875536
train,827241
train,988799
train,350282
train,625332
train,782918
test,785298
train,1053538
train,492821
train,1206694
test,1253168
train,448498
train,1353434
train,916597
train,1111861
train,979121
train,502391
train,855241
train,1172170
train,615654
train,1167969
train,447680
train,453867
train,684823
train,1212063
train,325557
train,354833
train,1146277
train,1221862
train,978303
train,1137875
train,663131
train,1261755
train,1297447
train,1368602
train,612621
train,1204829
train,446633
train,1275984
train,1147674
train,351800
train,1153861
train,1229446
train,424941
train,1138814
train,1207983
train,970611
train,1203782
train,682729
train,325678
train,999658
train,1117351
train,712005
train,1195151
train,1310400
train,1385985
train,1387971
train,890007
train,1154211
train,1347031
train,32548
train,1183258
train,1138935
train,653803
train,1132519
train,533895
train,1365461
train,479184
train,437076
train,947054
train,1219889
train,703266
test,384287
test,856816
train,1167164
train,766019
train,1280427
train,824342
train,507184
train,704434
train,616017
train,1288011
train,363827
train,603185
train,955806
test,1397009
train,1266548
train,436968
train,712018
train,911483
train,1062424
train,1177902
test,619565
train,1368736
train,1122962
train,765911
train,1152238
train,322658
train,755294
train,1034545
train,112347
train,664662
train,859926
train,691723
train,605521
train,924665
train,11098
train,1035713
train,1270870
train,474996
train,873926
train,1148976
train,1150962
train,382149
train,892356
train,451318
train,1249178
train,449103
train,490982
train,520258
train,755415
train,1272038
train,349840
train,622675
train,504982
train,1216869
train,1254547
train,219315
train,1246145
train,729522
train,1286038
train,368270
train,603427
train,1239500
train,323947
train,1272977
train,1268776
train,747723
train,422163
train,1255715
train,377840
train,1368978
train,50065
train,365008
train,682166
train,1194359
train,1230051
train,1358132
train,828906
train,866584
train,946370
train,986263
train,1259098
train,1101512
train,1298265
train,893416
train,933309
train,292806
train,1082264
train,406069
train,1159835
train,674703
train,1392777
train,432901
train,626179
train,1180480
train,449345
train,890154
train,1200896
train,520500
train,642165
train,954893
train,1336790
train,1093231
test,213306
train,7031
train,800690
train,953846
train,351021
train,745750
train,1333757
train,1382052
train,1293635
train,174416
train,16830
train,132308
train,176402
train,615225
train,693025
train,728488
train,764180
train,1005753
train,793456
train,875228
train,1041445
train,1079123
train,1234494
train,431975
train,1267971
train,70723
train,421358
train,1374589
train,1208601
train,763362
train,969014
train,521789
train,801040
train,1042384
train,1195769
train,710408
train,1184923
train,825657
train,1216185
train,735254
train,1289555
train,1171862
train,1047982
train,1123567
train,1245461
train,1316616
train,1356509
train,1391972
train,1343448
train,1066183
train,423694
train,1299354
train,423465
train,1204521
train,488433
train,91489
train,521681
train,827993
train,1302508
train,1380308
train,63381
train,1056505
train,12871
train,1123459
train,41918
train,1112613
train,824960
train,822516
train,1091379
train,446446
train,1080533
train,643696
train,998532
train,1114010
train,1277783
train,1284199
train,1267166
train,907900
train,1218642
train,424754
train,1338092
train,1333891
train,617803
train,380431
train,775160
test,1138792
train,1170118
train,1283152
train,919914
train,802221
train,1117164
train,711818
train,354767
train,1186333
train,33408
train,1184118
train,1139795
test,426087
test,1331023
train,1047177
train,605910
train,1277904
train,744248
train,1220749
train,422660
train,1247810
train,378337
train,174671
train,970545
train,1039714
train,1394550
train,1152977
train,1070976
train,1266240
train,911175
train,354659
train,1106439
train,1224132
train,619092
train,410996
train,608246
train,1280240
test,604210
train,322350
train,74590
train,792664
train,1151701
train,1346965
test,1353546
train,422781
train,340780
train,932988
train,531843
train,1172346
train,1247702
train,1290310
train,766771
train,882249
train,1077513
train,1079499
train,1352563
train,321303
train,1306254
test,1064846
train,1100144
train,64912
train,505721
train,1255515
train,211423
train,1238253
train,910478
train,1105513
train,939525
train,941511
train,1046372
train,412056
train,1165822
train,1081835
train,325854
train,521118
train,1314777
train,1318978
train,37972
train,909431
train,1224145
train,381962
train,1055942
train,1091634
train,1169205
train,490795
train,1238374
train,1076587
train,1385114
train,666811
train,948048
train,1262991
train,666582
train,979539
train,1296697
train,1086157
train,323760
train,519024
train,435037
train,665764
train,867215
train,31448
train,111234
train,191020
train,423962
train,625642
train,1173527
train,125463
train,917136
train,875028
train,1318052
train,435976
train,1343127
train,702395
train,656086
train,691778
train,1250280
train,891014
train,1203971
train,1321435
train,1231032
train,1392590
test,1035933
train,829658
train,1108909
train,109369
train,947122
train,860920
train,411251
train,889967
train,642207
train,600099
train,917028
train,908626
train,1385127
train,431667
train,1294724
train,378942
train,1208293
train,1126292
train,605468
test,169025
train,479144
train,978505
train,377895
train,772624
train,608851
train,491158
train,1364603
train,1041258
train,1078936
train,681992
train,598005
train,1232092
train,102027
train,820101
train,893471
train,613991
train,1317476
train,1113581
train,1352939
train,508541
train,1217984
train,1333462
train,98765
train,1251461
train,608972
train,493265
train,1364724
train,520555
train,1356093
train,799577
train,1147997
train,1223582
train,1097487
train,618542
train,1084426
train,1359476
train,366123
train,521494
train,395399
train,825820
test,1311117
train,783712
train,1064949
train,1100641
train,1140534
test,1178606
train,1218334
train,1300106
train,336029
train,1369046
train,493386
train,963700
train,436460
train,1108225
train,822329
train,618663
train,1057486
train,1168763
train,767618
train,964868
train,1361583
train,326351
train,601401
train,395520
train,790249
train,1187193
train,987499
train,1233273
test,1388809
train,422352
train,1096332
train,61100
train,449413
test,1283359
test,917677
train,1349919
train,663107
train,1137622
train,1135407
train,1257072
train,773926
test,1370500
train,601522
train,867941
train,703939
train,506460
train,533750
train,1247623
train,1090037
train,1325194
train,489427
train,132376
train,1201314
train,642583
train,1278656
train,396809
train,948895
train,507857
train,782907
train,784893
train,868880
train,940264
train,1141944
train,736369
train,490595
train,1284254
train,1286240
train,1321932
train,956479
test,801273
train,1229314
train,435426
train,424809
train,664167
train,1136467
train,1367423
train,924170
train,123866
train,917525
train,392500
train,1310039
train,1349932
train,425748
train,811846
train,885445
train,763551
train,364392
train,1154
train,506931
train,1220804
train,491884
train,613549
train,1289744
train,611334
train,1361128
train,1367315
train,325667
train,844276
train,323452
train,392621
train,1305959
train,352499
train,1366268
train,960922
train,601656
train,150001
train,903767
train,1141139
train,1374081
train,1327772
train,1050507
train,489561
train,1083755
train,955445
train,1226294
train,745363
train,1343758
train,1371228
train,617053
train,978076
train,1051446
train,1204831
train,763793
train,406742
train,448621
train,324741
train,1235864
train,114430
train,908089
train,859794
train,1178938
train,1052614
train,605160
train,964197
train,1077460
train,1197139
train,1222214
train,745484
train,1308187
train,424125
test,825206
train,1013889
train,612744
train,1091460
train,1206938
train,765900
train,608314
train,1040950
train,1364295
train,1194106
train,1395557
train,1187690
train,1387155
train,234230
train,353909
train,908210
train,1063581
train,101490
train,412232
train,609482
train,764853
train,1083997
train,873915
train,909378
train,1068950
train,1186414
train,419816
train,1011795
train,335600
train,1122843
train,681805
train,396138
train,517803
train,1305275
train,349600
train,185827
train,735927
train,1292214
train,1367799
train,1090534
train,487938
train,926761
train,366044
train,1115380
train,747712
train,504153
train,1142441
train,1379584
train,1098118
train,1054024
train,646463
train,1125179
train,12147
train,919069
train,755296
train,1311812
train,792974
train,1305396
train,784572
train,381212
train,1298751
train,613925
